FLT_DATE,APT_ICAO,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1
2/6/2020,LFLP,France,4,4,8
2/6/2020,LFLS,France,4,5,9
2/6/2020,LFLX,France,4,5,9
2/6/2020,LFLY,France,10,17,27
2/6/2020,LFMD,France,8,8,16
2/6/2020,LFMH,France,2,2,4
2/6/2020,LFMI,France,3,8,11
2/6/2020,LFMK,France,5,5,10
2/6/2020,LFML,France,132,134,266
2/6/2020,LFMN,France,144,145,289
2/6/2020,LFMP,France,20,22,42
2/6/2020,LFMT,France,33,34,67
2/6/2020,LFMU,France,7,7,14
2/6/2020,LFMV,France,4,7,11
2/6/2020,LFOB,France,24,23,47
2/6/2020,LFOH,France,2,3,5
2/6/2020,LFOK,France,7,7,14
2/6/2020,LFOT,France,4,7,11
2/6/2020,LFPB,France,65,83,148
2/6/2020,LFPG,France,618,614,1232
2/6/2020,LFPN,France,20,13,33
2/6/2020,LFPO,France,282,286,568
2/6/2020,LFQQ,France,42,41,83
2/6/2020,LFRB,France,21,21,42
2/6/2020,LFRD,France,3,2,5
2/6/2020,LFRG,France,4,5,9
2/6/2020,LFRH,France,11,7,18
2/6/2020,LFRK,France,10,7,17
2/6/2020,LFRM,France,1,1,2
2/6/2020,LFRN,France,21,24,45
2/6/2020,LFRQ,France,5,6,11
2/6/2020,LFRS,France,75,75,150
2/6/2020,LFRZ,France,6,6,12
2/6/2020,LFSB,France,90,86,176
2/6/2020,LFSL,France,5,6,11
2/6/2020,LFST,France,31,30,61
2/6/2020,LFTH,France,12,10,22
2/6/2020,LFTW,France,10,10,20
2/6/2020,UGTB,Georgia,40,31,71
2/6/2020,EDDB,Germany,97,96,193
2/6/2020,EDDC,Germany,34,37,71
2/6/2020,EDDE,Germany,6,5,11
2/6/2020,EDDF,Germany,618,611,1229
2/6/2020,EDDG,Germany,41,42,83
2/6/2020,EDDH,Germany,189,186,375
2/6/2020,EDDK,Germany,186,190,376
2/6/2020,EDDL,Germany,271,272,543
2/6/2020,EDDM,Germany,559,556,1115
2/6/2020,EDDN,Germany,61,65,126
2/6/2020,EDDP,Germany,110,109,219
2/6/2020,EDDR,Germany,12,10,22
2/6/2020,EDDS,Germany,181,178,359
2/6/2020,EDDT,Germany,230,228,458
2/6/2020,EDDV,Germany,78,75,153
2/6/2020,EDDW,Germany,42,42,84
2/6/2020,LGAV,Greece,218,218,436
2/6/2020,LGIR,Greece,12,13,25
2/6/2020,LGKF,Greece,2,2,4
2/6/2020,LGKO,Greece,3,3,6
2/6/2020,LGKR,Greece,6,6,12
2/6/2020,LGMK,Greece,3,3,6
2/6/2020,LGPZ,Greece,4,3,7
2/6/2020,LGRP,Greece,7,8,15
2/6/2020,LGSA,Greece,11,8,19
2/6/2020,LGSR,Greece,8,9,17
2/6/2020,LGTS,Greece,51,51,102
2/6/2020,LGZA,Greece,2,2,4
2/6/2020,LHBP,Hungary,156,154,310
2/6/2020,EICK,Ireland,42,42,84
2/6/2020,EIDL,Ireland,2,2,4
2/6/2020,EIDW,Ireland,279,276,555
2/6/2020,EIKN,Ireland,7,7,14
2/6/2020,EIKY,Ireland,5,4,9
2/6/2020,EINN,Ireland,21,23,44
2/6/2020,EIWT,Ireland,6,3,9
2/6/2020,LLBG,Israel,230,220,450
2/6/2020,LIBR,Italy,26,19,45
2/6/2020,LICC,Italy,69,68,137
2/6/2020,LIMC,Italy,249,247,496
2/6/2020,LIME,Italy,120,119,239
2/6/2020,LIMF,Italy,48,50,98
2/6/2020,LIML,Italy,160,158,318
2/6/2020,LIPE,Italy,92,93,185
2/6/2020,LIPH,Italy,25,25,50
2/6/2020,LIPZ,Italy,95,93,188
2/6/2020,LIRA,Italy,72,66,138
2/6/2020,LIRF,Italy,346,344,690
2/6/2020,LIRN,Italy,86,85,171
2/6/2020,LIRP,Italy,36,39,75
2/6/2020,EVLA,Latvia,3,2,5
2/6/2020,EVRA,Latvia,105,104,209
2/6/2020,EYKA,Lithuania,11,11,22
2/6/2020,EYPA,Lithuania,5,6,11
2/6/2020,EYSA,Lithuania,7,5,12
2/6/2020,EYVI,Lithuania,59,60,119
2/6/2020,ELLX,Luxembourg,103,103,206
2/6/2020,LMML,Malta,59,51,110
2/6/2020,LUKK,Moldova,21,22,43
2/6/2020,LYPG,Montenegro,13,13,26
2/6/2020,GMAD,Morocco,22,20,42
2/6/2020,GMFF,Morocco,13,14,27
2/6/2020,GMME,Morocco,19,23,42
2/6/2020,GMMN,Morocco,121,111,232
2/6/2020,GMMX,Morocco,62,62,124
2/6/2020,GMTT,Morocco,21,18,39
2/6/2020,EHAM,Netherlands,663,654,1317
2/6/2020,EHBK,Netherlands,17,19,36
2/6/2020,EHGG,Netherlands,26,26,52
2/6/2020,EHLE,Netherlands,1,3,4
2/6/2020,EHRD,Netherlands,29,34,63
2/6/2020,ENAL,Norway,25,26,51
2/6/2020,ENAN,Norway,4,4,8
2/6/2020,ENAT,Norway,10,12,22
2/6/2020,ENBL,Norway,6,6,12
2/6/2020,ENBN,Norway,14,13,27
2/6/2020,ENBO,Norway,66,65,131
2/6/2020,ENBR,Norway,130,133,263
2/6/2020,ENBS,Norway,5,4,9
2/6/2020,ENBV,Norway,2,1,3
2/6/2020,ENCN,Norway,26,26,52
2/6/2020,ENDU,Norway,3,4,7
2/6/2020,ENEV,Norway,17,17,34
2/6/2020,ENFL,Norway,18,18,36
2/6/2020,ENGM,Norway,377,377,754
2/6/2020,ENHD,Norway,8,8,16
2/6/2020,ENHF,Norway,13,14,27
2/6/2020,ENHV,Norway,5,5,10
2/6/2020,ENKB,Norway,14,13,27
2/6/2020,ENKR,Norway,13,11,24
2/6/2020,ENLK,Norway,10,10,20
2/6/2020,ENMH,Norway,5,5,10
2/6/2020,ENML,Norway,9,9,18
2/6/2020,ENMS,Norway,6,6,12
2/6/2020,ENNA,Norway,3,3,6
2/6/2020,ENNM,Norway,3,4,7
2/6/2020,ENOV,Norway,7,7,14
2/6/2020,ENRA,Norway,8,7,15
2/6/2020,ENRM,Norway,4,3,7
2/6/2020,ENRO,Norway,3,3,6
2/6/2020,ENRS,Norway,2,2,4
2/6/2020,ENSB,Norway,2,2,4
2/6/2020,ENSD,Norway,4,4,8
2/6/2020,ENSG,Norway,9,9,18
2/6/2020,ENSH,Norway,5,5,10
2/6/2020,ENSK,Norway,10,10,20
2/6/2020,ENSR,Norway,3,3,6
2/6/2020,ENSS,Norway,4,4,8
2/6/2020,ENST,Norway,6,6,12
2/6/2020,ENTC,Norway,70,71,141
2/6/2020,ENVA,Norway,93,92,185
2/6/2020,ENVD,Norway,10,11,21
2/6/2020,ENVR,Norway,2,2,4
2/6/2020,ENZV,Norway,102,103,205
2/6/2020,EPBY,Poland,6,6,12
2/6/2020,EPGD,Poland,52,54,106
2/6/2020,EPKK,Poland,75,74,149
2/6/2020,EPKT,Poland,49,44,93
2/6/2020,EPLB,Poland,2,3,5
2/6/2020,EPLL,Poland,4,2,6
2/6/2020,EPMO,Poland,19,21,40
2/6/2020,EPPO,Poland,34,32,66
2/6/2020,EPRZ,Poland,11,10,21
2/6/2020,EPSC,Poland,8,7,15
2/6/2020,EPSY,Poland,3,2,5
2/6/2020,EPWA,Poland,257,267,524
2/6/2020,EPWR,Poland,37,36,73
2/6/2020,EPZG,Poland,4,4,8
2/6/2020,LPAZ,Portugal,4,3,7
2/6/2020,LPCS,Portugal,7,7,14
2/6/2020,LPFR,Portugal,25,28,53
2/6/2020,LPHR,Portugal,3,3,6
2/6/2020,LPMA,Portugal,24,24,48
2/6/2020,LPPD,Portugal,19,19,38
2/6/2020,LPPR,Portugal,115,108,223
2/6/2020,LPPS,Portugal,2,2,4
2/6/2020,LPPT,Portugal,266,260,526
2/6/2020,LWSK,Republic of North Macedonia,17,18,35
2/6/2020,LRBS,Romania,2,3,5
2/6/2020,LROP,Romania,149,141,290
2/6/2020,LYBE,Serbia,83,82,165
2/6/2020,LZIB,Slovakia,25,24,49
2/6/2020,LJLJ,Slovenia,30,27,57
2/6/2020,LJMB,Slovenia,3,2,5
2/6/2020,GCFV,Spain,51,52,103
2/6/2020,GCGM,Spain,2,2,4
2/6/2020,GCHI,Spain,6,6,12
2/6/2020,GCLA,Spain,31,30,61
2/6/2020,GCLP,Spain,148,145,293
2/6/2020,GCRR,Spain,73,74,147
2/6/2020,GCTS,Spain,83,81,164
2/6/2020,GCXO,Spain,97,96,193
2/6/2020,GEML,Spain,12,12,24
2/6/2020,LEAB,Spain,1,1,2
2/6/2020,LEAL,Spain,87,86,173
2/6/2020,LEAM,Spain,7,7,14
2/6/2020,LEAS,Spain,19,19,38
2/6/2020,LEBB,Spain,59,60,119
2/6/2020,LEBG,Spain,2,1,3
2/6/2020,LEBL,Spain,373,376,749
2/6/2020,LEBZ,Spain,4,4,8
2/6/2020,LECO,Spain,19,17,36
2/6/2020,LECU,Spain,4,7,11
2/6/2020,LEDA,Spain,8,8,16
2/6/2020,LEGE,Spain,9,12,21
2/6/2020,LEGR,Spain,13,14,27
2/6/2020,LEGT,Spain,2,2,4
2/6/2020,LEIB,Spain,35,34,69
2/6/2020,LEIZ,Spain,2,5,7
2/6/2020,LEJR,Spain,15,16,31
2/6/2020,LELL,Spain,8,5,13
2/6/2020,LELN,Spain,1,2,3
2/6/2020,LEMD,Spain,543,552,1095
2/6/2020,LEMG,Spain,119,119,238
2/6/2020,LEMH,Spain,17,17,34
2/6/2020,LEMI,Spain,2,1,3
2/6/2020,LEMO,Spain,9,11,20
2/6/2020,LEPA,Spain,126,131,257
2/6/2020,LEPP,Spain,6,6,12
2/6/2020,LERJ,Spain,1,0,1
2/6/2020,LERS,Spain,4,4,8
2/6/2020,LERT,Spain,14,14,28
2/6/2020,LESA,Spain,8,8,16
2/6/2020,LESB,Spain,0,2,2
2/6/2020,LESO,Spain,7,7,14
2/6/2020,LEST,Spain,18,18,36
2/6/2020,LETO,Spain,6,3,9
2/6/2020,LEVC,Spain,93,92,185
2/6/2020,LEVD,Spain,5,5,10
2/6/2020,LEVT,Spain,18,20,38
2/6/2020,LEVX,Spain,15,15,30
2/6/2020,LEXJ,Spain,11,12,23
2/6/2020,LEZG,Spain,5,7,12
2/6/2020,LEZL,Spain,83,83,166
2/6/2020,ESGG,Sweden,91,92,183
2/6/2020,ESSA,Sweden,328,327,655
2/6/2020,ESSB,Sweden,100,102,202
2/6/2020,LSGG,Switzerland,259,261,520
2/6/2020,LSGS,Switzerland,14,18,32
2/6/2020,LSZH,Switzerland,331,325,656
2/6/2020,LTAC,Türkiye,124,127,251
2/6/2020,LTAI,Türkiye,78,82,160
2/6/2020,LTBA,Türkiye,36,34,70
2/6/2020,LTBJ,Türkiye,86,90,176
2/6/2020,LTFJ,Türkiye,325,324,649
2/6/2020,LTFM,Türkiye,608,546,1154
2/6/2020,UKBB,Ukraine,111,112,223
2/6/2020,EGAA,United Kingdom,57,58,115
2/6/2020,EGAC,United Kingdom,46,47,93
2/6/2020,EGAE,United Kingdom,7,7,14
2/6/2020,EGBB,United Kingdom,122,129,251
2/6/2020,EGCC,United Kingdom,219,214,433
2/6/2020,EGGD,United Kingdom,76,74,150
2/6/2020,EGGW,United Kingdom,167,158,325
2/6/2020,EGHI,United Kingdom,50,52,102
2/6/2020,EGKB,United Kingdom,23,21,44
2/6/2020,EGKK,United Kingdom,300,300,600
2/6/2020,EGLC,United Kingdom,144,143,287
2/6/2020,EGLF,United Kingdom,48,49,97
2/6/2020,EGLL,United Kingdom,605,599,1204
2/6/2020,EGNT,United Kingdom,48,49,97
2/6/2020,EGNX,United Kingdom,82,84,166
2/6/2020,EGPD,United Kingdom,75,73,148
2/6/2020,EGPF,United Kingdom,109,108,217
2/6/2020,EGPH,United Kingdom,163,164,327
2/6/2020,EGSS,United Kingdom,231,231,462
2/7/2020,LATI,Albania,32,30,62
2/7/2020,UDYZ,Armenia,29,30,59
2/7/2020,LOWG,Austria,29,26,55
2/7/2020,LOWI,Austria,42,45,87
2/7/2020,LOWK,Austria,8,8,16
2/7/2020,LOWL,Austria,18,19,37
2/7/2020,LOWS,Austria,35,42,77
2/7/2020,LOWW,Austria,374,378,752
2/7/2020,EBAW,Belgium,26,25,51
2/7/2020,EBBR,Belgium,312,298,610
2/7/2020,EBCI,Belgium,76,72,148
2/7/2020,EBLG,Belgium,57,58,115
2/7/2020,EBOS,Belgium,12,12,24
2/7/2020,LQSA,Bosnia and Herzegovina,14,14,28
2/7/2020,LBSF,Bulgaria,82,84,166
2/7/2020,LDZA,Croatia,57,58,115
2/7/2020,LDZL,Croatia,1,1,2
2/7/2020,LCLK,Cyprus,56,59,115
2/7/2020,LCPH,Cyprus,15,16,31
2/7/2020,LKKV,Czech Republic,1,1,2
2/7/2020,LKMT,Czech Republic,4,2,6
2/7/2020,LKPR,Czech Republic,186,182,368
2/7/2020,LKTB,Czech Republic,8,7,15
2/7/2020,EKCH,Denmark,378,381,759
2/7/2020,EETN,Estonia,59,58,117
2/7/2020,EETU,Estonia,4,4,8
2/7/2020,EFHK,Finland,271,275,546
2/7/2020,LFAQ,France,3,2,5
2/7/2020,LFBA,France,7,8,15
2/7/2020,LFBD,France,103,101,204
2/7/2020,LFBE,France,1,0,1
2/7/2020,LFBH,France,5,7,12
2/7/2020,LFBI,France,7,8,15
2/7/2020,LFBL,France,10,9,19
2/7/2020,LFBO,France,137,137,274
2/7/2020,LFBP,France,4,5,9
2/7/2020,LFBT,France,4,4,8
2/7/2020,LFBZ,France,15,14,29
2/7/2020,LFCR,France,4,3,7
2/7/2020,LFGJ,France,4,4,8
2/7/2020,LFJL,France,2,2,4
2/7/2020,LFJR,France,3,2,5
2/7/2020,LFKB,France,12,12,24
2/7/2020,LFKC,France,3,3,6
2/7/2020,LFKF,France,5,7,12
2/7/2020,LFKJ,France,16,16,32
2/7/2020,LFLB,France,13,25,38
2/7/2020,LFLC,France,12,11,23
2/7/2020,LFLI,France,3,2,5
2/7/2020,LFLL,France,160,157,317
2/7/2020,LFLP,France,5,9,14
2/7/2020,LFLS,France,7,6,13
2/7/2020,LFLX,France,4,6,10
2/7/2020,LFLY,France,14,13,27
2/7/2020,LFMD,France,10,10,20
2/7/2020,LFMH,France,3,4,7
2/7/2020,LFMI,France,6,7,13
2/7/2020,LFMK,France,6,7,13
2/7/2020,LFML,France,129,128,257
2/7/2020,LFMN,France,143,139,282
2/7/2020,LFMP,France,20,19,39
2/7/2020,LFMT,France,47,48,95
2/7/2020,LFMU,France,6,6,12
2/7/2020,LFMV,France,6,7,13
2/7/2020,LFOB,France,35,37,72
2/7/2020,LFOK,France,5,5,10
2/7/2020,LFOT,France,3,3,6
2/7/2020,LFPB,France,37,16,53
2/7/2020,LFPG,France,638,613,1251
2/7/2020,LFPN,France,24,23,47
2/7/2020,LFPO,France,291,286,577
2/7/2020,LFQQ,France,38,38,76
2/7/2020,LFRB,France,25,23,48
2/7/2020,LFRD,France,1,3,4
2/7/2020,LFRG,France,7,6,13
2/7/2020,LFRH,France,10,7,17
2/7/2020,LFRK,France,8,10,18
2/7/2020,LFRM,France,3,3,6
2/7/2020,LFRN,France,29,28,57
2/7/2020,LFRO,France,1,1,2
2/7/2020,LFRQ,France,3,3,6
2/7/2020,LFRS,France,80,83,163
2/7/2020,LFRZ,France,2,3,5
2/7/2020,LFSB,France,110,111,221
2/7/2020,LFSL,France,4,4,8
2/7/2020,LFST,France,29,31,60
2/7/2020,LFTH,France,11,16,27
2/7/2020,LFTW,France,10,8,18
2/7/2020,UGTB,Georgia,34,35,69
2/7/2020,EDDB,Germany,120,111,231
2/7/2020,EDDC,Germany,32,28,60
2/7/2020,EDDE,Germany,8,7,15
2/7/2020,EDDF,Germany,629,632,1261
2/7/2020,EDDG,Germany,35,34,69
2/7/2020,EDDH,Germany,196,198,394
2/7/2020,EDDK,Germany,191,190,381
2/7/2020,EDDL,Germany,284,282,566
2/7/2020,EDDM,Germany,553,561,1114
2/7/2020,EDDN,Germany,66,65,131
2/7/2020,EDDP,Germany,107,109,216
2/7/2020,EDDR,Germany,16,15,31
2/7/2020,EDDS,Germany,181,175,356
2/7/2020,EDDT,Germany,265,261,526
2/7/2020,EDDV,Germany,81,80,161
2/7/2020,EDDW,Germany,39,39,78
2/7/2020,LGAV,Greece,232,229,461
2/7/2020,LGIR,Greece,20,21,41
2/7/2020,LGKF,Greece,2,2,4
2/7/2020,LGKO,Greece,5,5,10
2/7/2020,LGKR,Greece,6,6,12
2/7/2020,LGMK,Greece,2,2,4
2/7/2020,LGPZ,Greece,0,2,2
2/7/2020,LGRP,Greece,8,8,16
2/7/2020,LGSA,Greece,12,12,24
2/7/2020,LGSK,Greece,2,2,4
2/7/2020,LGSR,Greece,7,7,14
2/7/2020,LGTS,Greece,65,65,130
2/7/2020,LGZA,Greece,3,3,6
2/7/2020,LHBP,Hungary,174,171,345
2/7/2020,EICK,Ireland,30,29,59
2/7/2020,EIDL,Ireland,3,3,6
2/7/2020,EIDW,Ireland,313,314,627
2/7/2020,EIKN,Ireland,11,11,22
2/7/2020,EIKY,Ireland,6,7,13
2/7/2020,EINN,Ireland,24,24,48
2/7/2020,EIWF,Ireland,0,1,1
2/7/2020,EIWT,Ireland,1,7,8
2/7/2020,LLBG,Israel,150,169,319
2/7/2020,LIBR,Italy,23,24,47
2/7/2020,LICC,Italy,79,79,158
2/7/2020,LIMC,Italy,279,280,559
2/7/2020,LIME,Italy,134,138,272
2/7/2020,LIMF,Italy,53,51,104
2/7/2020,LIML,Italy,143,148,291
2/7/2020,LIPE,Italy,106,107,213
2/7/2020,LIPH,Italy,33,30,63
2/7/2020,LIPZ,Italy,110,112,222
2/7/2020,LIRA,Italy,69,67,136
2/7/2020,LIRF,Italy,351,357,708
2/7/2020,LIRN,Italy,102,104,206
2/7/2020,LIRP,Italy,48,47,95
2/7/2020,EVLA,Latvia,1,2,3
2/7/2020,EVRA,Latvia,115,113,228
2/7/2020,EYKA,Lithuania,16,17,33
2/7/2020,EYPA,Lithuania,5,5,10
2/7/2020,EYSA,Lithuania,4,5,9
2/7/2020,EYVI,Lithuania,61,57,118
2/7/2020,ELLX,Luxembourg,105,99,204
2/7/2020,LMML,Malta,71,72,143
2/7/2020,LUKK,Moldova,34,31,65
2/7/2020,LYPG,Montenegro,18,18,36
2/7/2020,GMAD,Morocco,24,24,48
2/7/2020,GMFF,Morocco,14,12,26
2/7/2020,GMME,Morocco,26,27,53
2/7/2020,GMMN,Morocco,131,119,250
2/7/2020,GMMX,Morocco,67,79,146
2/7/2020,GMTT,Morocco,14,14,28
2/7/2020,EHAM,Netherlands,644,645,1289
2/7/2020,EHBK,Netherlands,22,19,41
2/7/2020,EHGG,Netherlands,33,33,66
2/7/2020,EHLE,Netherlands,10,9,19
2/7/2020,EHRD,Netherlands,34,29,63
2/7/2020,ENAL,Norway,20,21,41
2/7/2020,ENAN,Norway,5,5,10
2/7/2020,ENAT,Norway,12,12,24
2/7/2020,ENBL,Norway,5,5,10
2/7/2020,ENBN,Norway,6,8,14
2/7/2020,ENBO,Norway,56,55,111
2/7/2020,ENBR,Norway,133,130,263
2/7/2020,ENBS,Norway,4,4,8
2/7/2020,ENBV,Norway,3,3,6
2/7/2020,ENCN,Norway,29,28,57
2/7/2020,ENDU,Norway,3,3,6
2/7/2020,ENEV,Norway,14,14,28
2/7/2020,ENFL,Norway,15,15,30
2/7/2020,ENGM,Norway,363,369,732
2/7/2020,ENHD,Norway,10,10,20
2/7/2020,ENHF,Norway,14,14,28
2/7/2020,ENHV,Norway,3,2,5
2/7/2020,ENKB,Norway,18,17,35
2/7/2020,ENKR,Norway,11,10,21
2/7/2020,ENLK,Norway,9,9,18
2/7/2020,ENMH,Norway,3,4,7
2/7/2020,ENML,Norway,9,9,18
2/7/2020,ENMS,Norway,8,8,16
2/7/2020,ENNA,Norway,3,3,6
2/7/2020,ENNM,Norway,3,2,5
2/7/2020,ENOV,Norway,8,7,15
2/7/2020,ENRA,Norway,0,1,1
2/7/2020,ENRM,Norway,2,3,5
2/7/2020,ENRO,Norway,1,1,2
2/7/2020,ENRS,Norway,2,2,4
2/7/2020,ENSB,Norway,3,3,6
2/7/2020,ENSD,Norway,5,4,9
2/7/2020,ENSG,Norway,9,9,18
2/7/2020,ENSH,Norway,3,3,6
2/7/2020,ENSK,Norway,9,9,18
2/7/2020,ENSR,Norway,3,3,6
2/7/2020,ENSS,Norway,4,4,8
2/7/2020,ENST,Norway,5,5,10
2/7/2020,ENTC,Norway,61,64,125
2/7/2020,ENVA,Norway,79,75,154
2/7/2020,ENVD,Norway,11,11,22
2/7/2020,ENVR,Norway,1,1,2
2/7/2020,ENZV,Norway,100,104,204
2/7/2020,EPBY,Poland,7,6,13
2/7/2020,EPGD,Poland,62,60,122
2/7/2020,EPKK,Poland,104,106,210
2/7/2020,EPKT,Poland,39,41,80
2/7/2020,EPLB,Poland,3,2,5
2/7/2020,EPLL,Poland,9,10,19
2/7/2020,EPMO,Poland,32,31,63
2/7/2020,EPPO,Poland,32,31,63
2/7/2020,EPRZ,Poland,11,12,23
2/7/2020,EPSC,Poland,7,7,14
2/7/2020,EPSY,Poland,6,6,12
2/7/2020,EPWA,Poland,278,260,538
2/7/2020,EPWR,Poland,37,37,74
2/7/2020,EPZG,Poland,3,3,6
2/7/2020,LPAZ,Portugal,4,4,8
2/7/2020,LPCS,Portugal,10,11,21
2/7/2020,LPFL,Portugal,3,3,6
2/7/2020,LPFR,Portugal,35,34,69
2/7/2020,LPHR,Portugal,6,6,12
2/7/2020,LPMA,Portugal,30,31,61
2/7/2020,LPPD,Portugal,22,22,44
2/7/2020,LPPR,Portugal,124,122,246
2/7/2020,LPPS,Portugal,3,3,6
2/7/2020,LPPT,Portugal,294,290,584
2/7/2020,LWSK,Republic of North Macedonia,25,24,49
2/7/2020,LRBS,Romania,13,10,23
2/7/2020,LROP,Romania,175,179,354
2/7/2020,LYBE,Serbia,93,90,183
2/7/2020,LZIB,Slovakia,28,29,57
2/7/2020,LJLJ,Slovenia,29,30,59
2/7/2020,LJMB,Slovenia,2,2,4
2/7/2020,LJPZ,Slovenia,1,2,3
2/7/2020,GCFV,Spain,53,53,106
2/7/2020,GCGM,Spain,2,2,4
2/7/2020,GCHI,Spain,7,7,14
2/7/2020,GCLA,Spain,31,31,62
2/7/2020,GCLP,Spain,166,168,334
2/7/2020,GCRR,Spain,70,67,137
2/7/2020,GCTS,Spain,90,91,181
2/7/2020,GCXO,Spain,102,104,206
2/7/2020,GEML,Spain,14,15,29
2/7/2020,LEAB,Spain,2,2,4
2/7/2020,LEAL,Spain,100,98,198
2/7/2020,LEAM,Spain,12,11,23
2/7/2020,LEAS,Spain,18,18,36
2/7/2020,LEBA,Spain,1,1,2
2/7/2020,LEBB,Spain,59,57,116
2/7/2020,LEBG,Spain,2,1,3
2/7/2020,LEBL,Spain,436,418,854
2/7/2020,LEBZ,Spain,5,5,10
2/7/2020,LECO,Spain,17,16,33
2/7/2020,LECU,Spain,7,4,11
2/7/2020,LEDA,Spain,10,10,20
2/7/2020,LEGE,Spain,10,12,22
2/7/2020,LEGR,Spain,17,16,33
2/7/2020,LEGT,Spain,2,2,4
2/7/2020,LEIB,Spain,37,42,79
2/7/2020,LEJR,Spain,19,19,38
2/7/2020,LELL,Spain,8,6,14
2/7/2020,LELN,Spain,3,2,5
2/7/2020,LEMD,Spain,562,557,1119
2/7/2020,LEMG,Spain,144,144,288
2/7/2020,LEMH,Spain,21,21,42
2/7/2020,LEMI,Spain,6,6,12
2/7/2020,LEMO,Spain,6,4,10
2/7/2020,LEPA,Spain,152,148,300
2/7/2020,LEPP,Spain,5,6,11
2/7/2020,LERJ,Spain,1,1,2
2/7/2020,LERL,Spain,0,1,1
2/7/2020,LERS,Spain,4,3,7
2/7/2020,LERT,Spain,4,2,6
2/7/2020,LESA,Spain,5,8,13
2/7/2020,LESB,Spain,0,1,1
2/7/2020,LESO,Spain,8,8,16
2/7/2020,LEST,Spain,21,22,43
2/7/2020,LETO,Spain,2,2,4
2/7/2020,LEVC,Spain,97,91,188
2/7/2020,LEVD,Spain,4,5,9
2/7/2020,LEVT,Spain,13,16,29
2/7/2020,LEVX,Spain,10,11,21
2/7/2020,LEXJ,Spain,15,15,30
2/7/2020,LEZG,Spain,10,10,20
2/7/2020,LEZL,Spain,90,89,179
2/7/2020,ESGG,Sweden,95,93,188
2/7/2020,ESSA,Sweden,315,325,640
2/7/2020,ESSB,Sweden,96,98,194
2/7/2020,LSGG,Switzerland,271,257,528
2/7/2020,LSGS,Switzerland,14,16,30
2/7/2020,LSZH,Switzerland,344,344,688
2/7/2020,LTAC,Türkiye,123,129,252
2/7/2020,LTAI,Türkiye,100,98,198
2/7/2020,LTBA,Türkiye,39,38,77
2/7/2020,LTBJ,Türkiye,102,99,201
2/7/2020,LTFJ,Türkiye,303,315,618
2/7/2020,LTFM,Türkiye,535,557,1092
2/7/2020,UKBB,Ukraine,131,127,258
2/7/2020,EGAA,United Kingdom,67,68,135
2/7/2020,EGAC,United Kingdom,48,48,96
2/7/2020,EGAE,United Kingdom,5,5,10
2/7/2020,EGBB,United Kingdom,135,132,267
2/7/2020,EGCC,United Kingdom,245,243,488
2/7/2020,EGGD,United Kingdom,87,86,173
2/7/2020,EGGW,United Kingdom,183,173,356
2/7/2020,EGHI,United Kingdom,46,47,93
2/7/2020,EGKB,United Kingdom,30,28,58
2/7/2020,EGKK,United Kingdom,351,334,685
2/7/2020,EGLC,United Kingdom,140,142,282
2/7/2020,EGLF,United Kingdom,34,25,59
2/7/2020,EGLL,United Kingdom,645,643,1288
2/7/2020,EGNT,United Kingdom,49,50,99
2/7/2020,EGNX,United Kingdom,84,88,172
2/7/2020,EGPD,United Kingdom,78,74,152
2/7/2020,EGPF,United Kingdom,114,112,226
2/7/2020,EGPH,United Kingdom,193,195,388
2/7/2020,EGSS,United Kingdom,262,250,512
2/8/2020,LATI,Albania,28,28,56
2/8/2020,UDYZ,Armenia,31,33,64
2/8/2020,LOWG,Austria,16,15,31
2/8/2020,LOWI,Austria,85,86,171
2/8/2020,LOWK,Austria,7,8,15
2/8/2020,LOWL,Austria,7,6,13
2/8/2020,LOWS,Austria,114,113,227
2/8/2020,LOWW,Austria,266,276,542
2/8/2020,EBAW,Belgium,13,10,23
2/8/2020,EBBR,Belgium,196,215,411
2/8/2020,EBCI,Belgium,67,65,132
2/8/2020,EBLG,Belgium,24,24,48
2/8/2020,EBOS,Belgium,7,8,15
2/8/2020,LQSA,Bosnia and Herzegovina,13,12,25
2/8/2020,LBSF,Bulgaria,79,79,158
2/8/2020,LDZA,Croatia,42,42,84
2/8/2020,LCLK,Cyprus,53,52,105
2/8/2020,LCPH,Cyprus,27,24,51
2/8/2020,LKKV,Czech Republic,1,4,5
2/8/2020,LKMT,Czech Republic,5,4,9
2/8/2020,LKPR,Czech Republic,119,122,241
2/8/2020,LKTB,Czech Republic,5,5,10
2/8/2020,EKCH,Denmark,260,268,528
2/8/2020,EETN,Estonia,34,34,68
2/8/2020,EETU,Estonia,1,0,1
2/8/2020,EFHK,Finland,199,206,405
2/8/2020,LFAQ,France,1,1,2
2/8/2020,LFBA,France,3,3,6
2/8/2020,LFBD,France,57,59,116
2/8/2020,LFBE,France,1,2,3
2/8/2020,LFBH,France,1,1,2
2/8/2020,LFBL,France,2,3,5
2/8/2020,LFBO,France,87,88,175
2/8/2020,LFBP,France,8,10,18
2/8/2020,LFBT,France,5,5,10
2/8/2020,LFBZ,France,11,12,23
2/8/2020,LFCR,France,3,3,6
2/8/2020,LFGJ,France,2,2,4
2/8/2020,LFJL,France,3,2,5
2/8/2020,LFJR,France,1,0,1
2/8/2020,LFKB,France,10,11,21
2/8/2020,LFKC,France,3,4,7
